,store_number,city,sale_total_16q1,sale_mean_16q1,county_number,price_per_liter_mean_16q1,zip,vol_sol_l_sum_16q1,vol_sold_l_mean_16q1,margin_mean_16q1,margin_sum_16q1
463,4172,ALDEN,20736.27,87.8655508475,42,16.5171246973,50006,1518.5,6.4343220339,29.3215254237,6919.88
464,4173,PAULLINA,12105.68,69.1753142857,71,14.7435210884,51046,1120.07,6.4004,23.1505714286,4051.35
465,4176,CEDAR RAPIDS,31715.75,98.1911764706,57,17.7143041427,52405,2088.83,6.46696594427,32.7635294118,10582.62
466,4177,LE GRAND,16129.01,30.2608067542,64,16.1619860627,50142,1176.67,2.20763602251,10.0993996248,5382.98
467,4180,MARION,39128.54,75.1027639155,57,19.0261036468,52302,2849.57,5.46942418426,25.0584452975,13055.45
468,4182,DYERSVILLE,34267.56,146.442564103,31,14.2615466015,52040,3004.75,12.8408119658,49.2020940171,11513.29
469,4183,DECORAH,66412.2,123.672625698,96,17.1138112973,52101,5215.75,9.71275605214,41.554301676,22314.66
470,4184,MUSCATINE,29426.27,137.505934579,70,14.7083600356,52761,2723.25,12.7254672897,46.5870093458,9969.62
471,4185,GRINNELL,41960.39,114.333487738,79,16.1530011678,50112,3532.49,9.6253133515,38.2589100817,14041.02
472,4186,DES MOINES,25342.87,73.0342074928,77,20.7847378894,50321,1531.58,4.41377521614,24.3637752161,8454.23
473,4189,MANCHESTER,34136.61,197.321445087,28,13.6969212772,52057,3283.55,18.9800578035,66.2745086705,11465.49
474,4190,JEFFERSON,35261.96,133.064,37,14.0081221923,50129,3126.75,11.7990566038,44.6864150943,11841.9
475,4191,PELLA,34903.44,311.637857143,63,17.8974234694,50219,2905.76,25.9442857143,105.332589286,11797.25
476,4192,BETTENDORF,20456.24,112.396923077,82,14.501607797,52722,1869.8,10.2736263736,37.7042307692,6862.17
477,4193,HARTLEY,16823.19,45.102386059,71,16.1775437253,51346,1315.34,3.52638069705,15.0633512064,5618.63
478,4194,NEWTON,45513.31,172.398901515,50,12.8485948773,50208,4320.75,16.3664772727,58.1679924242,15356.35
479,4195,TOLEDO,26761.24,114.855107296,86,13.909969344,52342,2676.75,11.4881974249,38.651888412,9005.89
480,4196,DAVENPORT,43384.21,150.639618056,82,15.8120800265,52806,4046.75,14.0512152778,50.7765625,14623.65
481,4197,SERGEANT BLUFF,32133.12,75.0773831776,97,15.0156708945,51054,2600.25,6.07535046729,25.0960514019,10741.11
482,4200,SIOUX CITY,29974.18,142.734190476,97,13.9883764172,51108,2849.0,13.5666666667,48.1087142857,10102.83
483,4201,SIOUX CITY,25503.69,76.8183433735,97,14.659242685,51109,2044.5,6.15813253012,25.6900301205,8529.09
484,4202,SIOUX CITY,45174.81,236.517329843,97,14.6879606083,51106,3587.8,18.7842931937,79.1894764398,15125.19
485,4203,WAVERLY,12157.77,103.912564103,9,14.1693772894,50677,1005.05,8.59017094017,34.8999145299,4083.29
486,4204,CLINTON,22357.4,98.4907488987,23,15.3607216279,52733,2154.0,9.48898678414,32.8959911894,7467.39
487,4205,MARSHALLTOWN,35560.57,198.662402235,64,14.6619499867,50158,3151.0,17.6033519553,67.1401117318,12018.08
488,4209,GRIMES,131745.72,175.193776596,77,15.3525614235,50111,9228.0,12.2712765957,58.479893617,43976.88
489,4210,STORM LAKE,6984.96,225.321290323,11,28.1350537634,50588,267.6,8.63225806452,75.1258064516,2328.9
490,4214,WATERLOO,29536.14,97.8017880795,7,20.4861400189,50703,1728.7,5.72417218543,32.6355960265,9855.95
491,4222,EVANSDALE,6758.04,54.06432,7,19.0675238095,50707,520.19,4.16152,18.05112,2256.39
492,4223,EVANSDALE,21737.57,66.0716413374,7,16.015919091,50707,1677.75,5.09954407295,22.0758662614,7262.96
493,4228,VINTON,92735.07,225.085121359,6,12.1557845007,52349,8230.65,19.9773058252,75.8913106796,31267.22
494,4229,HARLAN,20634.3,137.562,83,11.6280888889,51537,2366.25,15.775,46.2871333333,6943.07
495,4230,CLIVE,21495.45,139.580844156,77,13.327606679,50325,2103.0,13.6558441558,47.0990909091,7253.26
496,4231,LE MARS,35499.14,149.785400844,75,14.3823749247,51031,3255.25,13.7352320675,50.1954852321,11896.33
497,4232,MORAVIA,7429.79,100.402567568,4,16.2738738739,52571,552.25,7.46283783784,33.492027027,2478.41
498,4233,CRESCO,39087.06,127.735490196,45,12.8662247121,52136,3546.75,11.5906862745,42.7687581699,13087.24
499,4234,SPENCER,36630.89,216.750828402,21,13.2239165962,51301,3381.25,20.0073964497,72.82,12306.58
500,4235,WEBSTER CITY,24091.82,169.660704225,40,14.529305835,50595,2215.75,15.6038732394,57.2451408451,8128.81
501,4236,EAGLE GROVE,49508.42,102.079216495,99,16.2485292096,50533,4121.0,8.49690721649,34.3743092784,16671.54
502,4239,SPIRIT LAKE,45806.87,174.170608365,30,13.5585116784,51360,4650.5,17.6825095057,59.1758935361,15563.26
503,4246,SHENANDOAH,20462.68,136.417866667,73,14.6999111111,51601,1418.25,9.455,45.5406,6831.09
504,4248,SHELDON,25127.79,358.968428571,71,13.0872176871,51201,2556.0,36.5142857143,122.202428571,8554.17
505,4249,CLARINDA,14144.19,98.9104195804,73,14.1282983683,51632,1211.25,8.47027972028,33.0933566434,4732.35
506,4250,ELDORA,23068.26,109.848857143,42,12.6412267574,50627,2179.0,10.3761904762,37.0608095238,7782.77
507,4251,AMES,51638.41,120.369254079,85,25.6043417693,50014,3083.81,7.18836829837,40.1965034965,17244.3
508,4252,MONTICELLO,36305.19,132.500693431,53,15.3071080987,52310,3587.35,13.0925182482,44.8977372263,12301.98
509,4253,WINTERSET,29293.14,118.1175,61,15.3815418587,50273,2304.0,9.29032258065,39.4254435484,9777.51
510,4254,EMMETSBURG,31222.88,150.835169082,74,12.0791074304,50536,3071.0,14.8357487923,51.107294686,10579.21
511,4255,ORANGE CITY,87899.24,223.662188295,84,15.7471040834,51041,6935.31,17.6470992366,74.9884987277,29470.48
512,4256,SIOUX CENTER,39772.05,228.575,84,17.2637848933,51250,3432.99,19.7298275862,77.0556896552,13407.69
513,4258,BURLINGTON,53535.44,229.76583691,29,15.245595749,52601,3603.75,15.4667381974,76.6166094421,17851.67
514,4260,OSCEOLA,43870.26,168.731769231,20,15.9750695971,50213,3413.5,13.1288461538,56.6663461538,14733.25
515,4265,WATERLOO,61790.79,114.005147601,7,23.4897012827,50702,3205.97,5.91507380074,38.0273616236,20610.83
516,4266,SHENANDOAH,21427.98,129.866545455,73,13.6853795094,51601,1616.1,9.79454545455,43.3412121212,7151.3
517,4267,ANITA,13871.56,59.5345922747,15,14.0817433068,50020,1251.25,5.37017167382,19.8772103004,4631.39
518,4268,ALGONA,27967.41,128.882073733,55,15.2082773755,50511,2540.9,11.7092165899,43.016359447,9334.55
519,4269,TIPTON,50880.73,75.7153720238,16,15.9439115646,52772,4474.47,6.6584375,25.5052380952,17139.52
520,4271,CENTERVILLE,24784.74,165.2316,4,14.4192857143,52544,2221.5,14.81,55.6111333333,8341.67
521,4272,ESTHERVILLE,22371.71,169.482651515,32,10.9769588745,51334,2664.0,20.1818181818,56.8153030303,7499.62
522,4273,DES MOINES,38463.9,46.3420481928,77,19.5763878371,50317,2629.7,3.16831325301,15.4675903614,12838.1
523,4274,RUTHVEN,7049.5,78.3277777778,74,13.1370687831,51358,692.0,7.68888888889,26.1756666667,2355.81
524,4275,KNOXVILLE,37724.73,342.952090909,63,14.2613419913,50138,3004.62,27.3147272727,115.05,12655.5
525,4277,LE MARS,73725.17,147.745831663,75,21.1909752839,51031,4779.83,9.57881763527,49.3034268537,24602.41
526,4279,KEOTA,5603.08,58.3654166667,54,13.4132589286,52248,515.96,5.37458333333,19.4759375,1869.69
527,4283,MARION,12450.1,57.9074418605,57,16.7195503876,52302,919.39,4.27623255814,19.3455348837,4159.29
528,4284,IOWA FALLS,15166.8,153.2,42,12.2600481,50126,1506.0,15.2121212121,51.9466666667,5142.72
529,4285,NEW HAMPTON,40786.85,155.083079848,19,13.0830689842,50659,3825.25,14.5446768061,52.3379467681,13764.88
530,4289,WAUKON,19060.77,86.6398636364,3,13.9402337662,52172,1797.25,8.16931818182,29.1277727273,6408.11
531,4291,CRESTON,70893.36,89.0620100503,88,16.326448313,50801,5256.25,6.60332914573,29.8906909548,23792.99
532,4293,EDDYVILLE,7582.94,113.178208955,90,16.1015707178,52553,595.0,8.88059701493,37.766119403,2530.33
533,4296,KEOSAUQUA,28791.68,90.5398742138,89,16.0166621743,52565,2092.73,6.58091194969,30.2156603774,9608.58
534,4297,CEDAR RAPIDS,29988.15,101.654745763,57,19.1375714286,52402,1870.1,6.3393220339,33.9675254237,10020.42
535,4298,DYSART,8391.84,127.149090909,86,13.3907683983,52224,669.3,10.1409090909,42.4290909091,2800.32
536,4299,CENTRAL CITY,17027.71,65.2402681992,57,14.2182120051,52214,1521.21,5.8283908046,21.8092720307,5692.22
537,4300,OSKALOOSA,39045.38,255.198562092,62,14.235166511,52577,3747.0,24.4901960784,86.1016993464,13173.56
538,4301,DES MOINES,54648.51,141.944181818,77,24.4161502783,50320,2633.45,6.84012987013,47.3336883117,18223.47
539,4303,MEDIAPOLIS,21279.56,38.8313138686,29,16.2764902676,52637,1412.85,2.57819343066,12.9478284672,7095.41
540,4306,HAMPTON,15040.27,33.6471364653,35,17.2100865559,50441,1119.08,2.50353467562,11.2377404922,5023.27
541,4310,CHEROKEE,18469.95,52.7712857143,18,14.3182911565,51012,1700.5,4.85857142857,17.7539714286,6213.89
542,4311,FORT DODGE,53641.42,240.544484305,94,12.9985308563,50501,5318.25,23.8486547085,81.6858744395,18215.95
543,4312,COUNCIL BLUFFS,343551.63,197.898404378,78,21.1142761137,51501,18969.04,10.9268663594,65.9915264977,114561.29
544,4313,ATLANTIC,24326.25,153.963607595,15,12.3348945148,50022,2374.5,15.0284810127,51.8979113924,8199.87
545,4315,WASHINGTON,15783.78,181.422758621,92,12.8630541872,52353,1202.25,13.8189655172,60.7113793103,5281.89
546,4317,GREENFIELD,29198.55,93.5850961538,1,15.2218223443,50849,2301.75,7.37740384615,31.3565705128,9783.25
547,4318,RED OAK,21975.05,87.55,69,15.8677233921,51566,1879.5,7.48804780876,29.3619123506,7369.84
548,4319,HUMBOLDT,30796.8,157.932307692,46,13.7402271062,50548,3171.75,16.2653846154,54.1687692308,10562.91
549,4320,PERRY,52790.5,199.964015152,8,15.7978409091,50220,4549.13,17.2315530303,67.33125,17775.45
550,4321,CHARLES CITY,15822.75,85.9932065217,34,12.6962085921,50616,1536.0,8.34782608696,28.9404347826,5325.04
551,4324,DAYTON,17082.83,82.5257487923,94,15.7546169772,50530,1183.38,5.7168115942,27.5717874396,5707.36
552,4325,VILLISCA,4753.2,99.025,69,16.3299603175,50864,418.5,8.71875,33.0525,1586.52
553,4326,STRATFORD,10472.18,66.7017834395,40,16.0382317258,50249,865.0,5.50955414013,22.3094267516,3502.58
554,4334,DUBUQUE,40294.52,174.435151515,31,13.6393485879,52001,3282.95,14.2119047619,58.5828138528,13532.63
555,4336,GEORGE,11834.79,41.5255789474,60,16.2493099415,51237,937.8,3.29052631579,13.8559649123,3948.95
556,4337,LARCHWOOD,17347.7,105.778658537,60,23.1238763066,51241,931.75,5.68140243902,35.2783536585,5785.65
557,4343,DES MOINES,14698.61,112.203129771,77,21.1535150854,50313,801.66,6.11954198473,37.4241221374,4902.56
558,4344,GRIMES,52254.34,30.9380343398,77,20.2436268291,50111,3144.46,1.86172883363,10.3205920663,17431.48
559,4345,GRINNELL,30718.08,34.437309417,79,18.0731251335,50112,2011.12,2.25461883408,11.4925896861,10251.39
560,4346,SHELLSBURG,15542.47,30.3563867187,6,14.8116666667,52332,1326.17,2.59017578125,10.1336132813,5188.41
561,4353,CLEAR LAKE,8659.93,71.5696694215,17,18.2151318379,50248,572.25,4.72933884298,23.9043801653,2892.43
562,4355,STORY CITY,11390.6,82.5405797101,85,15.7777915804,50248,876.13,6.34876811594,27.5760144928,3805.49
563,4356,NEVADA,7489.69,62.4140833333,85,18.3630833333,50201,574.8,4.79,20.8516666667,2502.2
564,4357,STORY CITY,12285.92,97.5073015873,85,16.5102947846,50248,1027.82,8.1573015873,32.5823015873,4105.37
565,4358,CLARION,10390.98,123.702142857,99,13.1753061224,50525,865.5,10.3035714286,41.4021428571,3477.78
566,4359,WAUKEE,11168.15,74.4543333333,25,17.2285079365,50263,779.37,5.1958,24.8382,3725.73
567,4360,NEWTON,7456.86,103.5675,50,16.72625,50208,587.7,8.1625,34.58375,2490.03
568,4361,DES MOINES,18768.69,42.9489473684,77,18.8399640405,50313,1271.12,2.90874141876,14.3373913043,6265.44
569,4362,POLK CITY,10855.17,64.2317751479,77,15.9854691462,50226,801.41,4.74207100592,21.4811242604,3630.31
570,4365,GRINNELL,5693.96,135.57047619,79,15.7654648526,50112,384.0,9.14285714286,45.2842857143,1901.94
571,4366,TIFFIN,11933.85,53.999321267,52,16.7015169145,52340,805.39,3.64429864253,18.0295927602,3984.54
572,4367,MASON CITY,4002.57,57.1795714286,17,18.6660340136,50401,303.64,4.33771428571,19.0681428571,1334.77
573,4368,JOHNSTON,9911.78,57.963625731,77,16.677059315,50131,725.85,4.24473684211,19.3447953216,3307.96
574,4369,NORWALK,16792.96,73.0128695652,91,17.8062215321,50211,1207.09,5.2482173913,24.3646956522,5603.88
575,4370,NORWALK,15351.6,84.3494505495,91,16.677603349,50211,1146.55,6.29972527473,28.1624175824,5125.56
576,4371,WEST DES MOINES,14153.75,84.752994012,77,18.0114884517,50265,932.32,5.58275449102,28.282994012,4723.26
577,4372,MASON CITY,8176.69,116.809857143,17,15.5290136054,50401,594.03,8.48614285714,38.9752857143,2728.27
578,4373,WEST DES MOINES,19921.92,80.3303225806,77,17.7875998464,50266,1278.91,5.15689516129,26.7916129032,6644.32
579,4374,GRIMES,15936.48,72.7693150685,77,18.2277103718,50111,1106.62,5.05305936073,24.2820091324,5317.76
580,4375,GRIMES,14925.84,71.4155023923,77,16.5246001367,50111,1105.48,5.28937799043,23.8213875598,4978.67
581,4376,MASON CITY,17584.71,72.6640909091,17,15.9676584022,50401,1460.22,6.03396694215,24.2488016529,5868.21
582,4377,DES MOINES,12274.05,34.4776685393,77,20.977946763,50313,709.5,1.99297752809,11.5005898876,4094.21
583,4378,WAUKEE,9040.77,108.924939759,25,15.0656569134,50263,705.74,8.50289156627,36.3456626506,3016.69
584,4379,WEST DES MOINES,17178.37,88.0942051282,77,15.9370647131,50266,1241.39,6.3661025641,29.3872307692,5730.51
585,4380,WEST BRANCH,6665.04,92.57,16,16.3337698413,52358,492.2,6.83611111111,30.9127777778,2225.72
586,4382,WEST DES MOINES,13574.06,43.7872903226,77,17.7104285714,50265,994.42,3.20780645161,14.6073870968,4528.29
587,4384,ADEL,15744.63,71.2426696833,25,16.6783214824,50003,1301.07,5.88719457014,23.7812217195,5255.65
588,4387,SPIRIT LAKE,7247.59,95.3630263158,30,13.7168107769,51360,607.38,7.99184210526,31.8938157895,2423.93
589,4388,CLIVE,7638.2,41.7387978142,77,18.6162008847,50325,478.26,2.61344262295,13.9240437158,2548.1
590,4392,CLIVE,16367.28,47.4413913043,77,18.5597046239,50325,1098.83,3.18501449275,15.8344347826,5462.88
591,4393,CLIVE,8734.69,82.4027358491,77,17.685507637,50325,626.19,5.90745283019,27.4916981132,2914.12
592,4395,ELLSWORTH,11151.14,76.3776712329,40,15.8449184605,50075,884.16,6.05589041096,25.5708219178,3733.34
593,4396,REINBECK,9801.51,125.660384615,38,11.3943772894,50669,903.75,11.5865384615,41.9514102564,3272.21
594,4397,ANKENY,11670.65,55.5745238095,77,18.325968254,50021,660.71,3.14623809524,18.5397142857,3893.34
595,4398,BELMOND,9234.78,104.940681818,99,16.2100324675,50421,790.46,8.9825,35.0647727273,3085.7
596,4401,MARION,7729.65,69.6364864865,57,17.6505791506,52302,522.85,4.71036036036,23.2345945946,2579.04
597,4402,RIVERSIDE,23600.2,107.273636364,92,17.0077121212,52327,1963.58,8.92536363636,35.9069545455,7899.53
598,4404,ANKENY,13299.69,86.3616233766,77,17.1430797774,50021,877.65,5.69902597403,28.8082467532,4436.47
599,4405,ANKENY,16078.87,42.3128157895,77,17.0831616541,50021,1145.87,3.01544736842,14.1095526316,5361.63
600,4406,ANKENY,16362.82,70.226695279,77,17.0781831187,50023,1160.37,4.98012875536,23.431888412,5459.63
601,4408,BOONE,8513.58,96.7452272727,8,16.8720670996,50036,639.32,7.265,32.3097727273,2843.26
602,4409,BOONE,4750.11,103.26326087,8,16.325320911,50036,355.87,7.73630434783,34.5002173913,1587.01
603,4410,PERRY,11809.13,57.8878921569,8,14.9967647059,50220,936.98,4.59303921569,19.3549509804,3948.41
604,4411,DE SOTO,12486.85,68.988121547,25,15.8482951855,50069,1027.6,5.6773480663,23.0283425414,4168.13
605,4412,TIPTON,4932.78,56.6986206897,16,18.5548932677,52772,340.63,3.91528735632,18.9281609195,1646.75
606,4413,WAPELLO,7922.1,95.4469879518,58,15.4619736087,52653,579.0,6.97590361446,31.8626506024,2644.6
607,4414,NEOLA,8817.1,73.4758333333,78,16.1058968254,51559,697.9,5.81583333333,24.5346666667,2944.16
608,4415,ACKLEY,7201.21,65.4655454545,42,15.9384502165,50601,598.18,5.438,21.9381818182,2413.2
609,4416,CASEY,8106.73,130.753709677,39,16.4498463902,50048,558.0,9.0,43.6019354839,2703.32
610,4417,ADAIR,7933.49,127.959516129,1,16.0801996928,50002,534.51,8.62112903226,42.72,2648.64
611,4418,WALNUT,9608.6,102.219148936,78,18.2539817629,51577,636.9,6.77553191489,34.1006382979,3205.46
612,4419,LAMONI,8030.66,68.6381196581,27,16.8767358567,50140,595.81,5.09239316239,22.9104273504,2680.52
613,4421,HAMPTON,9158.61,110.344698795,35,19.6564371773,50441,608.58,7.33228915663,36.8342168675,3057.24
614,4424,BURLINGTON,7712.24,111.771594203,29,17.5810213941,52601,473.1,6.85652173913,37.2733333333,2571.86
615,4426,MARSHALLTOWN,67511.91,86.9998840206,64,18.3623708272,50158,4547.8,5.86056701031,29.0307345361,22527.85
616,4427,NORTH LIBERTY,11986.39,53.7506278027,52,17.1453021567,52317,842.74,3.77910313901,17.9496860987,4002.78
617,4428,AMES,18158.31,105.571569767,85,16.7311904762,50014,1297.6,7.54418604651,35.2136046512,6056.74
618,4429,COLFAX,10334.67,114.829666667,50,15.2024444444,50054,739.8,8.22,38.329,3449.61
619,4430,FORT DODGE,7002.46,109.4134375,94,16.3009449405,50501,544.0,8.5,36.49421875,2335.63
620,4431,FORT DODGE,6098.03,106.982982456,94,13.0433751044,50501,532.3,9.33859649123,35.7080701754,2035.36
621,4433,PLEASANT HILL,11168.12,42.7897318008,77,17.586325488,50317,731.46,2.80252873563,14.2717624521,3724.93
622,4434,ROCK RAPIDS,19156.51,73.9633590734,60,13.3410645339,51246,1716.22,6.62633204633,24.6928185328,6395.44
623,4435,COUNCIL BLUFFS,4871.05,90.2046296296,78,15.8692416226,51501,368.04,6.81555555556,30.0848148148,1624.58
624,4436,AMES,16067.31,104.333181818,85,17.2186456401,50010,1245.99,8.09084415584,34.823961039,5362.89
625,4437,AMES,15285.78,68.8548648649,85,16.5621364221,50010,1110.15,5.00067567568,22.9863513514,5102.97
626,4438,AMES,8561.8,49.7779069767,85,17.978059247,50010,617.23,3.58854651163,16.6094186047,2856.82
627,4439,CENTER POINT,15697.67,48.3005230769,57,13.6286695971,52213,1477.0,4.54461538462,16.1501846154,5248.81
628,4440,COUNCIL BLUFFS,6179.04,128.73,78,15.8890079365,51503,413.1,8.60625,42.9302083333,2060.65
629,4443,PALO,11278.92,139.245925926,57,14.0356731335,52324,823.2,10.162962963,46.470617284,3764.12
630,4444,SLOAN,20037.94,87.5019213974,97,17.1253212726,51055,1369.27,5.97934497817,29.1962882096,6685.95
631,4445,WEBSTER CITY,10947.01,103.273679245,40,15.3878975741,50595,821.85,7.75330188679,34.4413207547,3650.78
632,4446,URBANDALE,22401.35,47.9686295503,77,19.5188803916,50322,1358.69,2.90940042827,16.0023126338,7473.08
633,4447,URBANDALE,13798.87,79.3038505747,77,18.4345073892,50322,887.96,5.1032183908,26.4531034483,4602.84
634,4448,URBANDALE,7591.2,80.7574468085,77,17.3822998987,50322,508.47,5.40925531915,26.9455319149,2532.88
635,4449,URBANDALE,8971.93,76.0333050847,77,17.1099677159,50322,634.3,5.37542372881,25.3561864407,2992.03
636,4450,URBANDALE,12742.53,83.2845098039,77,17.0124245254,50323,881.07,5.75862745098,27.7986928105,4253.2
637,4451,WEBSTER CITY,9559.67,83.1275652174,40,14.8343229814,50595,895.62,7.788,27.8459130435,3202.28
638,4452,SIOUX CITY,24386.87,68.3105602241,97,20.177224223,51105,1651.39,4.62574229692,22.796302521,8138.28
639,4453,FOREST CITY,25410.94,76.3091291291,95,16.8883097383,50436,2065.17,6.20171171171,25.5141141141,8496.2
640,4454,SIOUX CITY,6307.02,153.829756098,97,17.6363530778,51109,453.0,11.0487804878,51.3712195122,2106.22
641,4455,ELDORA,5908.84,60.2942857143,42,15.0614674441,50627,573.27,5.84969387755,20.1551020408,1975.2
642,4456,IOWA CITY,12533.14,42.3416891892,52,18.0788416988,52246,861.41,2.91016891892,14.1289527027,4182.17
643,4457,IOWA CITY,15524.67,91.8619526627,52,17.0481544097,52240,1055.1,6.24319526627,30.6435502959,5178.76
644,4458,JOHNSTON,5266.75,64.2286585366,77,19.6036759582,50131,311.33,3.79670731707,21.4251219512,1756.86
645,4459,EAGLE GROVE,13000.86,119.273944954,99,16.4581869812,50533,982.6,9.01467889908,39.8609174312,4344.84
646,4461,WINDSOR HEIGHTS,20888.01,52.3509022556,77,18.9960174245,50324,1417.6,3.55288220551,17.4665162907,6969.14
647,4462,BUFFALO CENTER,12610.01,45.03575,95,16.5906717687,50424,1037.2,3.70428571429,15.0429285714,4212.02
648,4463,GARNER,35422.49,97.8521823204,41,13.9448566167,50438,3181.36,8.78828729282,32.7309944751,11848.62
649,4464,ELDRIDGE,23922.88,87.3097810219,82,19.3058124783,52748,1606.18,5.86197080292,29.1378832117,7983.78
650,4466,FAYETTE,24016.38,186.173488372,33,15.1940568475,52142,1888.5,14.6395348837,62.4893023256,8061.12
651,4467,MUSCATINE,9046.54,43.4929807692,70,17.6897000916,52761,642.32,3.08807692308,14.5174038462,3019.62
652,4468,MUSCATINE,6280.88,53.6827350427,70,18.849019129,52761,392.85,3.35769230769,17.9008547009,2094.4
653,4470,WATERLOO,7075.0,74.4736842105,7,17.1646015038,50703,532.88,5.60926315789,24.8538947368,2361.12
654,4471,WATERLOO,11969.45,83.7024475524,7,16.826973027,50702,877.6,6.13706293706,27.9269230769,3993.55
655,4472,CENTERVILLE,9686.6,104.156989247,4,16.5468356375,52544,880.06,9.46301075269,34.7478494624,3231.55
656,4473,PANORA,15116.24,134.966428571,39,15.5793962585,50216,1086.0,9.69642857143,45.0921428571,5050.32
657,4474,COUNCIL BLUFFS,18105.95,143.698015873,78,20.1323053666,51501,1025.9,8.14206349206,47.9392857143,6040.35
658,4475,COUNCIL BLUFFS,11518.72,103.772252252,78,20.5550579151,51501,688.85,6.20585585586,34.6127927928,3842.02
659,4476,COUNCIL BLUFFS,13638.5,131.139423077,78,19.0534386447,51501,902.4,8.67692307692,43.7522115385,4550.23
660,4477,COUNCIL BLUFFS,10912.03,83.9386923077,78,19.3095018315,51503,672.25,5.17115384615,27.996,3639.48
661,4478,DES MOINES,50670.3,79.6702830189,77,17.836320006,50315,3659.89,5.75454402516,26.5853301887,16908.27
662,4480,CLINTON,6699.96,108.063870968,23,20.2234946237,52732,310.53,5.0085483871,36.04,2234.48
663,4481,IOWA CITY,28688.48,92.2459163987,52,19.2146520441,52240,2083.11,6.69810289389,30.8097427653,9581.83
664,4482,INDIANOLA,16889.62,55.5579605263,91,15.4493327068,50125,1330.02,4.37506578947,18.5480263158,5638.6
665,4485,SANBORN,12583.43,45.4275451264,71,15.4099209214,51248,1084.23,3.91418772563,15.2054873646,4211.92
666,4487,CEDAR RAPIDS,8787.74,92.5025263158,57,18.1652531328,52402,615.66,6.48063157895,30.8968421053,2935.2
667,4490,CEDAR RAPIDS,18266.09,55.5200303951,57,19.2782269504,52404,1250.88,3.8020668693,18.5219148936,6093.71
668,4491,CEDAR RAPIDS,10032.04,89.5717857143,57,17.5402423469,52403,686.7,6.13125,29.9017857143,3349.0
669,4492,CEDAR RAPIDS,8290.27,106.285512821,57,16.072967033,52404,612.09,7.84730769231,35.5047435897,2769.37
670,4493,CEDAR RAPIDS,9673.38,119.424444444,57,17.2741563786,52404,657.74,8.12024691358,39.88,3230.28
671,4495,GRUNDY CENTER,18044.86,51.4098575499,38,14.1909903677,50638,1563.49,4.45438746439,17.1822507123,6030.97
672,4496,CEDAR RAPIDS,17763.73,69.1195719844,57,21.1841245136,52402,1119.73,4.35692607004,23.0557587549,5925.33
673,4497,ALDEN,1725.54,246.505714286,42,17.49,50006,112.5,16.0714285714,82.2257142857,575.58
674,4498,WINTHROP,4005.39,71.5248214286,10,15.6173639456,50682,298.05,5.32232142857,23.8725,1336.86
675,4499,MILFORD,5231.92,116.264888889,30,16.6062407407,51351,335.85,7.46333333333,38.8304444444,1747.37
676,4500,NORTH LIBERTY,10468.26,81.1493023256,52,17.483802141,52317,735.16,5.69891472868,27.0862790698,3494.13
677,4501,FAIRFIELD,8441.35,71.5368644068,51,17.8234422922,52556,708.15,6.00127118644,23.9033050847,2820.59
678,4502,WATERLOO,26570.97,74.8478028169,7,18.6419094567,50703,1889.08,5.32135211268,24.9821408451,8868.66
679,4503,TREYNOR,6725.13,93.4045833333,78,16.9497486772,51575,473.35,6.57430555556,31.1736111111,2244.5
680,4504,INDIANOLA,20646.85,120.039825581,91,13.9885714286,50125,1644.15,9.55901162791,40.0865116279,6894.88
681,4505,JOHNSTON,9687.74,167.03,77,17.5149343186,50131,548.1,9.45,55.8024137931,3236.54
682,4506,TIFFIN,10358.93,109.041368421,52,15.4003508772,52340,796.58,8.38505263158,36.4522105263,3462.96
683,4508,SPENCER,8175.32,138.564745763,21,14.6684342211,51301,721.2,12.2237288136,46.32,2732.88
684,4509,AMES,169549.28,130.22218126,85,19.3565236632,50010,12182.87,9.35704301075,43.489109063,56622.82
685,4510,MALVERN,7851.66,130.861,65,14.3058095238,51551,556.5,9.275,43.644,2618.64
686,4511,DES MOINES,16388.07,73.8201351351,77,21.313976834,50317,950.72,4.28252252252,24.6184684685,5465.3
687,4512,WATERLOO,6620.78,97.3644117647,7,13.3506792717,50701,602.25,8.85661764706,32.4898529412,2209.31
688,4513,POLK CITY,3092.72,140.578181818,77,17.4415584416,50226,193.5,8.79545454545,46.9490909091,1032.88
689,4514,FORT DODGE,12932.86,111.490172414,94,15.1516297209,50501,1089.15,9.38922413793,37.2343965517,4319.19
690,4515,DOWS,7645.98,191.1495,99,16.3185238095,50071,538.2,13.455,63.792,2551.68
691,4516,OAKLAND,14883.32,140.408679245,78,17.0106884546,51560,935.9,8.82924528302,46.866509434,4967.85
692,4517,CEDAR RAPIDS,8466.38,111.399736842,57,15.6720551378,52402,796.8,10.4842105263,37.2269736842,2829.25
693,4518,WEST DES MOINES,11694.74,129.941555556,77,17.9374179894,50266,693.0,7.7,43.3851111111,3904.66
694,4519,WEST DES MOINES,8804.8,157.228571429,77,20.2191496599,50266,478.5,8.54464285714,52.5180357143,2941.01
695,4520,HUXLEY,9579.4,124.407792208,85,14.7772866419,50124,710.4,9.22597402597,41.5420779221,3198.74
696,4521,GRAND JUNCTION,7393.92,110.357014925,37,16.4853731343,50107,565.82,8.44507462687,36.8480597015,2468.82
697,4522,MONROE,6692.95,60.845,50,17.2111774892,50170,473.59,4.30536363636,20.3469090909,2238.16
